,OCC_CODE,O_GROUP,OCC_TITLE,TOT_EMP,Mean Annual Salary,Median Annual Salary,Entry level education,Work Experience,Training on Job,16 to 19 years,20 to 24 years,25 to 34 years,35 to 44 years,45 to 54 years,55 to 64 years,65 years and over,Median age,Women,White,Black or African American,Asian,Hispanic or Latino,Employement change in 10 years,Education weight,Experience weight,Training weight,Prestige,popularity
874,51-4061,detailed,"model makers, metal and plastic",3400,58180,54780,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.9,2.0,1.0,4.5,523620.0,-33865726844.217434
875,51-4062,detailed,"patternmakers, metal and plastic",2400,49570,48160,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-3.2,2.0,1.0,4.5,446130.0,-13301230700.44362
876,51-4070,broad,"molders and molding machine setters, operators, and tenders, metal and plastic",171110,36190,33560,No formal educational credential,None,None,5.714285714285714,8.571428571428571,22.857142857142858,20.0,20.0,22.857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.8,1.0,1.0,1.0,36190.0,-1334035159599.9998
877,51-4071,detailed,foundry mold and coremakers,16090,38370,37140,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-3.3,2.0,1.0,4.5,345330.0,-71182538272.53133
878,51-4072,detailed,"molding, coremaking, and casting machine setters, operators, and tenders, metal and plastic",155020,35960,33100,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-6.1,2.0,1.0,4.5,323640.0,-1188088898201.1963
879,51-4081,detailed,"multiple machine tool setters, operators, and tenders, metal and plastic",134660,39800,37510,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.6,2.0,1.0,4.5,358200.0,1610392801470.1128
880,51-4111,detailed,tool and die makers,61190,55520,54760,Postsecondary nondegree award,None,Long-term on-the-job training,0.0,2.702702702702702,21.62162162162162,13.513513513513514,21.62162162162162,32.432432432432435,8.108108108108109,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.5,1.0,6.5,1263080.0,123954402162.16216
881,51-4120,broad,"welding, soldering, and brazing workers",430700,46280,43790,No formal educational credential,None,None,2.3076923076923075,12.5,26.346153846153847,22.692307692307693,19.807692307692307,13.846153846153848,2.5,38.9,3.8,86.9,7.4,2.7,23.1,7.5,1.0,1.0,1.0,46280.0,6152334150000.0
882,51-4121,detailed,"welders, cutters, solderers, and brazers",397550,46690,44190,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.2,2.0,1.0,4.5,420210.0,5317912303819.559
883,51-4122,detailed,"welding, soldering, and brazing machine setters, operators, and tenders",33150,41320,39410,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.0,2.0,1.0,4.5,371880.0,-47858108802.83525
884,51-4190,broad,miscellaneous metal workers and plastic workers,89810,40060,37210,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-3.1,1.0,1.0,1.0,40060.0,-389680812692.4909
885,51-4191,detailed,"heat treating equipment setters, operators, and tenders, metal and plastic",16550,41680,39530,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.0,2.0,1.0,4.5,375120.0,-96404517833.45953
886,51-4192,detailed,"layout workers, metal and plastic",7570,50980,52300,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-6.6,2.0,1.0,4.5,458820.0,-88992075020.35385
887,51-4193,detailed,"plating machine setters, operators, and tenders, metal and plastic",38470,36950,34850,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-2.7,2.0,1.0,4.5,332550.0,-134094844289.8531
888,51-4194,detailed,"tool grinders, filers, and sharpeners",6080,43670,41060,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-2.4,2.0,1.0,4.5,393030.0,-22264333566.83293
889,51-4199,detailed,"metal workers and plastic workers, all other",21140,39490,35520,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-2.0,2.0,1.0,4.5,355410.0,-58335617517.00753
890,51-5100,minor,printing workers,230720,39890,37600,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-12.2,1.0,1.0,1.0,39890.0,-3923022483429.2334
891,51-5111,detailed,prepress technicians and workers,28010,43370,41410,Postsecondary nondegree award,None,None,7.6923076923076925,15.384615384615383,23.07692307692308,23.07692307692308,23.07692307692308,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.1,3.5,1.0,1.0,151795.0,-958752566307.6924
892,51-5112,detailed,printing press operators,160270,40200,37880,High school diploma or equivalent,None,Moderate-term on-the-job training,2.34375,5.46875,20.3125,21.09375,21.09375,25.0,3.90625,46.0,19.7,83.7,7.3,5.8,18.4,-9.9,2.0,1.0,4.5,361800.0,-1793932160625.0
893,51-5113,detailed,print binding and finishing workers,42450,36430,34260,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,5.882352941176471,17.647058823529413,23.529411764705884,41.1764705882353,11.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,-17.5,2.0,1.0,4.5,327870.0,-159193742647.05884
894,51-6000,minor,"textile, apparel, and furnishings workers",491520,29920,28020,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-3.1,1.0,1.0,1.0,29920.0,-1592854710416.8447
895,51-6011,detailed,laundry and dry-cleaning workers,179890,26600,25470,No formal educational credential,None,Short-term on-the-job training,3.333333333333333,7.5,15.833333333333334,15.833333333333334,25.83333333333333,22.5,9.166666666666666,48.4,71.5,58.0,25.6,10.0,26.7,11.8,1.0,1.0,3.5,93100.0,1505703285333.3333
896,51-6021,detailed,"pressers, textile, garment, and related materials",31980,26050,25580,No formal educational credential,None,Short-term on-the-job training,0.0,8.0,8.0,32.0,36.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.8,1.0,1.0,3.5,91175.0,-143956051200.00003
897,51-6031,detailed,sewing machine operators,116520,29420,28230,No formal educational credential,None,Short-term on-the-job training,0.7633587786259542,7.633587786259542,14.50381679389313,17.557251908396946,25.19083969465649,21.37404580152672,12.213740458015268,48.8,66.7,73.5,12.6,10.8,36.9,-14.0,1.0,1.0,3.5,102970.0,-1099059334351.1451
898,51-6040,broad,shoe and leather workers,11450,31460,30580,No formal educational credential,None,None,0.0,0.0,16.666666666666668,25.0,8.333333333333334,41.66666666666666,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,-16.8,1.0,1.0,1.0,31460.0,-100860760000.0
899,51-6041,detailed,shoe and leather workers and repairers,7380,31480,30550,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-14.0,2.0,1.0,4.5,283320.0,-113639890952.63643
900,51-6042,detailed,shoe machine operators and tenders,4080,31430,30630,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-21.6,2.0,1.0,3.5,220010.0,-96776515805.91025
901,51-6050,broad,"tailors, dressmakers, and sewers",24260,35300,32120,No formal educational credential,None,None,0.0,4.6875,15.625,10.9375,21.875,29.6875,17.1875,53.6,84.2,66.7,3.9,28.5,22.3,-7.7,1.0,1.0,1.0,35300.0,-133942871562.5
902,51-6051,detailed,"sewers, hand",3410,30790,30000,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-9.5,1.0,1.0,4.5,138555.0,-34849725391.94736
903,51-6052,detailed,"tailors, dressmakers, and custom sewers",20860,36040,32640,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-7.4,1.0,1.0,4.5,162180.0,-194375934015.32288
904,51-6060,broad,"textile machine setters, operators, and tenders",64220,31900,30680,No formal educational credential,None,None,6.25,12.5,31.25,6.25,12.5,18.75,6.25,0.0,0.0,0.0,0.0,0.0,0.0,-12.7,1.0,1.0,1.0,31900.0,-1300872430000.0
905,51-6061,detailed,textile bleaching and dyeing machine operators and tenders,7260,31600,30260,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-13.8,2.0,1.0,3.5,221200.0,-110615115421.65498
906,51-6062,detailed,"textile cutting machine setters, operators, and tenders",12650,30890,29910,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-11.1,2.0,1.0,4.5,278010.0,-151545519117.8463
907,51-6063,detailed,"textile knitting and weaving machine setters, operators, and tenders",18830,32370,31090,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-14.8,2.0,1.0,3.5,226590.0,-315185639505.03253
908,51-6064,detailed,"textile winding, twisting, and drawing out machine setters, operators, and tenders",25480,32130,30890,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-11.5,2.0,1.0,4.5,289170.0,-328942263611.8205
909,51-6090,broad,"miscellaneous textile, apparel, and furnishings workers",63200,37890,34720,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.1,1.0,1.0,1.0,37890.0,-92033524886.39673
910,51-6091,detailed,"extruding and forming machine setters, operators, and tenders, synthetic and glass fibers",15840,39170,37160,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-4.3,2.0,1.0,4.5,352530.0,-93215662708.6845
911,51-6092,detailed,fabric and apparel patternmakers,4670,57880,49680,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-9.7,2.0,1.0,4.5,520920.0,-91607034499.36383
912,51-6093,detailed,upholsterers,26180,37870,36250,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,16.666666666666668,4.166666666666667,20.83333333333333,33.333333333333336,20.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.0,1.0,4.5,340830.0,92947181250.00002
913,51-6099,detailed,"textile, apparel, and furnishings workers, all other",16510,31070,28650,High school diploma or equivalent,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-6.4,2.0,1.0,3.5,217490.0,-114704376254.36339
914,51-7000,minor,woodworkers,240750,35850,33800,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,9.1,1.0,1.0,1.0,35850.0,2744154348917.312
915,51-7011,detailed,cabinetmakers and bench carpenters,93300,38900,36710,High school diploma or equivalent,None,Moderate-term on-the-job training,4.0,8.0,10.0,26.0,26.0,16.0,10.0,44.3,7.8,91.5,6.4,1.3,27.2,8.8,2.0,1.0,4.5,350100.0,702646032000.0
916,51-7021,detailed,furniture finishers,15590,35040,32970,High school diploma or equivalent,None,Short-term on-the-job training,15.384615384615383,15.384615384615383,23.07692307692308,7.6923076923076925,15.384615384615383,15.384615384615383,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,5.8,2.0,1.0,3.5,245280.0,170605447384.6154
917,51-7030,broad,"model makers and patternmakers, wood",990,62250,64240,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,35.8,1.0,1.0,1.0,62250.0,77084891264.61237
918,51-7031,detailed,"model makers, wood",800,62600,64050,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,38.6,2.0,1.0,4.5,563400.0,67540350798.794525
919,51-7032,detailed,"patternmakers, wood",190,60750,65120,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,24.7,2.0,1.0,4.5,546750.0,9961128064.345037
920,51-7040,broad,"woodworking machine setters, operators, and tenders",123560,33440,31920,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,8.6,1.0,1.0,1.0,33440.0,1241521677028.4292
921,51-7041,detailed,"sawing machine setters, operators, and tenders, wood",48400,33290,31560,High school diploma or equivalent,None,Moderate-term on-the-job training,3.571428571428572,10.714285714285714,39.285714285714285,14.285714285714286,14.285714285714286,17.857142857142858,3.571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,6.7,2.0,1.0,4.5,299610.0,578318635714.2856
922,51-7042,detailed,"woodworking machine setters, operators, and tenders, except sawing",75160,33540,32160,High school diploma or equivalent,None,Moderate-term on-the-job training,7.6923076923076925,7.6923076923076925,15.384615384615383,15.384615384615383,30.76923076923077,23.07692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,2.0,1.0,4.5,301860.0,760138176000.0
923,51-7099,detailed,"woodworkers, all other",7300,35710,33630,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,22.2,2.0,1.0,4.5,321390.0,202198240397.57312
924,51-8000,minor,plant and system operators,297000,65490,62540,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-2.0,1.0,1.0,1.0,65490.0,-1359167942093.145
925,51-8010,broad,"power plant operators, distributors, and dispatchers",48210,86720,89090,No formal educational credential,None,None,0.0,7.317073170731708,14.634146341463415,36.58536585365854,17.073170731707318,19.51219512195122,4.878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,-14.4,1.0,1.0,1.0,86720.0,-1321531579317.0732
926,51-8011,detailed,nuclear power reactor operators,5310,104470,104040,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-32.9,2.0,1.0,6.5,1358110.0,-637666645448.3335
927,51-8012,detailed,power distributors and dispatchers,9940,93260,95100,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-7.3,2.0,1.0,6.5,1212380.0,-236437491354.03564
928,51-8013,detailed,power plant operators,32960,81890,84650,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-13.6,2.0,1.0,6.5,1064570.0,-1282533357801.011
929,51-8021,detailed,stationary engineers and boiler operators,29550,68170,64680,High school diploma or equivalent,None,Long-term on-the-job training,1.7857142857142858,0.0,17.857142857142858,12.5,19.642857142857142,35.714285714285715,12.5,53.5,10.6,77.5,14.4,4.9,10.7,5.8,2.0,1.0,6.5,886210.0,229500391607.14285
930,51-8031,detailed,water and wastewater treatment plant and system operators,119380,51890,49090,High school diploma or equivalent,None,Long-term on-the-job training,0.0,1.7857142857142858,24.107142857142858,21.428571428571427,21.428571428571427,26.785714285714285,3.571428571428572,45.3,11.0,88.9,8.4,0.9,8.6,-2.5,2.0,1.0,6.5,674570.0,-400991557589.2857
931,51-8090,broad,miscellaneous plant and system operators,99870,70700,70800,No formal educational credential,None,None,0.0,4.651162790697675,32.55813953488372,27.906976744186046,11.627906976744184,23.25581395348837,2.3255813953488373,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,1.0,1.0,70700.0,604273886511.6279
932,51-8091,detailed,chemical plant and system operators,29710,65460,65960,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-0.5,2.0,1.0,4.5,589140.0,-33975068750.961895
933,51-8092,detailed,gas plant operators,14990,73290,72970,High school diploma or equivalent,None,Long-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-1.8,2.0,1.0,6.5,952770.0,-69092442656.30833
934,51-8093,detailed,"petroleum pump system operators, refinery operators, and gaugers",40480,77610,78840,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.6,2.0,1.0,4.5,698490.0,614692481832.221
935,51-8099,detailed,"plant and system operators, all other",14680,59600,58960,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.1,2.0,1.0,4.5,536400.0,94764504531.31561
936,51-9000,minor,other production occupations,2466480,40510,37200,No formal educational credential,None,None,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-0.9,1.0,1.0,1.0,40510.0,-3141912152003.8013
937,51-9010,broad,"chemical processing machine setters, operators, and tenders",141000,51120,47880,No formal educational credential,None,None,0.0,0.0,24.489795918367346,34.69387755102041,22.448979591836736,14.285714285714286,4.081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,-1.7,1.0,1.0,1.0,51120.0,-300084832653.0612
938,51-9011,detailed,chemical equipment operators and tenders,93060,53330,50510,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-5.3,2.0,1.0,4.5,479970.0,-919014129599.4408
939,51-9012,detailed,"separating, filtering, clarifying, precipitating, and still machine setters, operators, and tenders",47930,46850,43100,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,5.0,2.0,1.0,4.5,421650.0,392282302450.49493
940,51-9020,broad,"crushing, grinding, polishing, mixing, and blending workers",172710,40110,37860,No formal educational credential,None,None,1.2658227848101269,7.594936708860759,24.050632911392405,12.658227848101266,31.64556962025317,18.9873417721519,2.5316455696202533,44.3,19.9,81.6,16.3,1.1,19.2,0.7,1.0,1.0,1.0,40110.0,159593222050.6329
941,51-9021,detailed,"crushing, grinding, and polishing machine setters, operators, and tenders",32460,41290,39370,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-0.4,2.0,1.0,4.5,371610.0,-18731177391.260628
942,51-9022,detailed,"grinding and polishing workers, hand",24050,34380,31750,No formal educational credential,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-13.6,1.0,1.0,4.5,154710.0,-392890518772.0852
943,51-9023,detailed,"mixing and blending machine setters, operators, and tenders",116190,40960,38690,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,3.9,2.0,1.0,4.5,368640.0,648492553918.8727
944,51-9030,broad,cutting workers,60740,37690,36320,No formal educational credential,None,None,5.555555555555555,11.11111111111111,20.37037037037037,5.555555555555555,25.925925925925927,20.37037037037037,12.962962962962964,49.3,27.1,86.9,9.4,2.3,26.2,-6.9,1.0,1.0,1.0,37690.0,-585040931111.1111
945,51-9031,detailed,"cutters and trimmers, hand",7980,34190,31630,No formal educational credential,None,Short-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-29.7,1.0,1.0,3.5,119665.0,-283119725517.265
946,51-9032,detailed,"cutting and slicing machine setters, operators, and tenders",52760,38220,36980,High school diploma or equivalent,None,Moderate-term on-the-job training,3.568592705232403,8.834413006355405,22.536092145723664,21.23373975639143,20.107977521544917,17.0949080106322,6.597297802740213,26.74048913043478,28.98967391304348,49.62635869565217,7.212228260869565,3.900951086956522,10.468342391304349,-3.5,2.0,1.0,4.5,343980.0,-246589852630.85608
947,51-9041,detailed,"extruding, forming, pressing, and compacting machine setters, operators, and tenders",63730,38440,36560,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,26.08695652173913,34.78260869565217,21.73913043478261,8.695652173913043,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.0,1.0,4.5,345960.0,76688802782.6087
948,51-9051,detailed,"furnace, kiln, oven, drier, and kettle operators and tenders",16880,41910,40670,High school diploma or equivalent,None,Moderate-term on-the-job training,0.0,0.0,16.666666666666668,16.666666666666668,41.66666666666666,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.0,1.0,4.5,377190.0,57774332000.000015
949,51-9061,detailed,"inspectors, testers, sorters, samplers, and weighers",549200,44580,40460,High school diploma or equivalent,None,Moderate-term on-the-job training,1.8641810918774968,8.122503328894807,20.3728362183755,19.573901464713718,25.29960053262317,18.37549933422104,6.391478029294274,44.3,38.7,77.2,11.4,7.6,20.6,-12.2,2.0,1.0,4.5,401220.0,-9068288604207.723
